2019-03-07 20:09:48.7500000,8,3,M,3786,sql_azuredw
2019-03-07 20:10:03.1866667,8,1,L,14407,sql_azuredw
2019-03-07 20:10:19.7966667,8,2,L,16591,sql_azuredw
2019-03-07 20:10:39.7266667,8,3,L,19886,sql_azuredw
2019-03-07 20:10:41.7433333,8,1,S,1993,sql_azuredw
2019-03-07 20:10:44.4966667,8,2,S,2721,sql_azuredw
2019-03-07 20:10:47.6566667,8,3,S,3136,sql_azuredw
2019-03-07 20:10:51.2233333,8,1,M,3525,sql_azuredw
2019-03-07 20:10:54.8833333,8,2,M,3637,sql_azuredw
2019-03-07 20:10:59.3100000,8,3,M,4388,sql_azuredw
2019-03-07 20:11:14.4366667,8,1,L,15091,sql_azuredw
2019-03-07 20:11:30.7500000,8,2,L,16278,sql_azuredw
2019-03-07 20:11:51.2100000,8,3,L,20431,sql_azuredw
2019-03-07 20:46:24.0533333,32,1,S,3207,sql_azuredw
2019-03-07 20:46:25.6933333,32,2,S,1616,sql_azuredw
2019-03-07 20:46:27.5400000,32,3,S,1823,sql_azuredw
2019-03-07 20:46:30.0600000,32,1,M,2476,sql_azuredw
2019-03-07 20:46:31.7633333,32,2,M,1683,sql_azuredw
2019-03-07 20:46:33.8000000,32,3,M,1998,sql_azuredw
2019-03-07 20:46:48.8966667,32,1,L,15061,sql_azuredw
2019-03-07 20:46:54.4000000,32,2,L,5476,sql_azuredw
2019-03-07 20:47:03.7700000,32,3,L,9330,sql_azuredw
2019-03-07 20:47:05.0366667,32,1,S,1234,sql_azuredw
2019-03-07 20:47:06.5066667,32,2,S,1430,sql_azuredw
2019-03-07 20:47:08.0866667,32,3,S,1562,sql_azuredw
2019-03-07 20:47:09.7000000,32,1,M,1577,sql_azuredw
2019-03-07 20:47:11.3900000,32,2,M,1662,sql_azuredw
2019-03-07 20:47:13.0766667,32,3,M,1655,sql_azuredw
2019-03-07 20:47:18.1133333,32,1,L,4999,sql_azuredw
2019-03-07 20:47:23.4500000,32,2,L,5292,sql_azuredw
2019-03-07 20:47:29.6733333,32,3,L,6197,sql_azuredw
2019-03-07 20:47:30.9566667,32,1,S,1249,sql_azuredw
2019-03-07 20:47:32.3633333,32,2,S,1380,sql_azuredw
2019-03-07 20:47:33.8833333,32,3,S,1473,sql_azuredw
2019-03-07 20:47:35.5266667,32,1,M,1622,sql_azuredw
2019-03-07 20:47:37.1966667,32,2,M,1639,sql_azuredw
2019-03-07 20:47:38.9666667,32,3,M,1726,sql_azuredw
2019-03-07 20:47:43.8933333,32,1,L,4896,sql_azuredw
2019-03-08 16:57:53.1133333,4,2,L,169849,redshift
2019-03-07 20:47:49.2100000,32,2,L,5284,sql_azuredw
2019-03-07 20:47:55.4666667,32,3,L,6217,sql_azuredw
2019-03-08 16:59:10.2500000,4,3,L,77102,redshift
2019-03-08 16:59:10.9533333,4,1,S,674,redshift
2019-03-08 16:59:13.4700000,4,2,S,2489,redshift
2019-03-08 16:59:14.3933333,4,3,S,887,redshift
2019-03-08 16:59:20.7566667,4,1,M,6325,redshift
2019-03-08 16:59:38.6666667,4,2,M,17882,redshift
2019-03-08 16:59:46.3633333,4,3,M,7672,redshift
2019-03-08 17:00:41.4200000,4,1,L,55015,redshift
2019-03-08 17:03:31.5100000,4,2,L,170050,redshift
2019-03-08 17:04:47.1733333,4,3,L,75630,redshift
2019-03-07 22:29:13.1400000,8,1,S,433,brytlyt
2019-03-07 22:29:13.2966667,8,2,S,110,brytlyt
2019-03-07 22:29:13.5166667,8,3,S,168,brytlyt
2019-03-07 22:29:13.6433333,8,1,S,108,brytlyt
2019-03-07 22:29:13.7833333,8,2,S,109,brytlyt
2019-03-07 22:29:13.9866667,8,3,S,165,brytlyt
2019-03-07 22:29:14.1100000,8,1,S,106,brytlyt
2019-03-07 22:29:14.2666667,8,2,S,110,brytlyt
2019-03-07 22:29:14.4700000,8,3,S,168,brytlyt
2019-03-07 22:33:01.1500000,8,1,S,1994,sql_server
2019-03-07 22:51:54.6300000,16,1,S,1967,sql_server
2019-03-07 22:51:55.0833333,16,2,S,419,sql_server
2019-03-07 22:51:55.5666667,16,3,S,462,sql_server
2019-03-07 22:51:58.6366667,16,1,M,3028,sql_server
2019-03-07 22:52:02.3733333,16,2,M,3714,sql_server
2019-03-07 22:52:07.5633333,16,3,M,5122,sql_server
2019-03-07 22:52:43.0466667,16,1,L,35456,sql_server
2019-03-07 22:53:19.2400000,16,2,L,36149,sql_server
2019-03-07 22:53:59.7033333,16,3,L,40436,sql_server
2019-03-07 22:54:01.5500000,16,1,S,1808,sql_server
2019-03-07 22:54:01.9866667,16,2,S,414,sql_server
2019-03-07 22:54:02.5500000,16,3,S,535,sql_server
2019-03-07 22:54:05.5500000,16,1,M,2966,sql_server
2019-03-07 22:54:09.3200000,16,2,M,3744,sql_server
2019-03-07 22:54:14.4900000,16,3,M,5133,sql_server
2019-03-07 22:54:49.9200000,16,1,L,35393,sql_server
2019-03-07 22:55:26.1333333,16,2,L,36166,sql_server
2019-03-07 22:56:06.8166667,16,3,L,40656,sql_server
2019-03-07 22:56:08.6600000,16,1,S,1799,sql_server
2019-03-07 22:56:09.1300000,16,2,S,414,sql_server
2019-03-07 22:56:09.6300000,16,3,S,475,sql_server
2019-03-07 22:56:12.6333333,16,1,M,2973,sql_server
2019-03-07 22:56:16.4933333,16,2,M,3830,sql_server
2019-03-07 22:56:21.4666667,16,3,M,4938,sql_server
2019-03-07 22:56:56.9400000,16,1,L,35444,sql_server
2019-03-07 22:57:33.4600000,16,2,L,36476,sql_server
2019-03-07 22:58:14.5133333,16,3,L,41018,sql_server
2019-03-07 23:11:46.7400000,32,1,S,1904,sql_server
2019-03-07 23:11:47.0066667,32,2,S,233,sql_server
2019-03-07 23:11:47.2733333,32,3,S,229,sql_server
2019-03-07 23:11:50.2600000,32,1,M,2964,sql_server
2019-03-07 23:11:54.1533333,32,2,M,3866,sql_server
2019-03-07 23:11:58.6700000,32,3,M,4490,sql_server
2019-03-07 23:12:34.3300000,32,1,L,35617,sql_server
2019-03-07 23:13:10.4900000,32,2,L,36133,sql_server
2019-03-07 23:13:49.9500000,32,3,L,39430,sql_server
2019-03-07 23:13:51.7933333,32,1,S,1805,sql_server
2019-03-07 23:13:52.0433333,32,2,S,204,sql_server
2019-03-07 23:13:52.2933333,32,3,S,228,sql_server
2019-03-07 23:13:55.3266667,32,1,M,2982,sql_server
2019-03-07 23:13:59.2033333,32,2,M,3854,sql_server
2019-03-07 23:14:03.4566667,32,3,M,4212,sql_server
2019-03-07 23:14:39.3500000,32,1,L,35848,sql_server
2019-03-07 23:15:15.4966667,32,2,L,36126,sql_server
2019-03-07 23:15:55.4400000,32,3,L,39913,sql_server
2019-03-07 23:15:57.2866667,32,1,S,1804,sql_server
2019-03-07 23:15:57.5200000,32,2,S,208,sql_server
2019-03-07 23:15:57.8000000,32,3,S,228,sql_server
2019-03-07 23:16:00.8966667,32,1,M,3062,sql_server
2019-03-07 23:16:04.6800000,32,2,M,3732,sql_server
2019-03-07 23:16:08.9466667,32,3,M,4224,sql_server
2019-03-07 23:16:44.8433333,32,1,L,35868,sql_server
2019-03-07 23:17:21.0400000,32,2,L,36165,sql_server
2019-03-07 23:18:00.7066667,32,3,L,39642,sql_server
2019-03-07 23:19:00.4566667,32,3,S,168,brytlyt
2019-03-07 23:19:01.9433333,32,1,M,1453,brytlyt
2019-03-07 23:19:02.3033333,32,2,M,306,brytlyt
2019-03-07 23:19:02.7100000,32,3,M,338,brytlyt
2019-03-07 23:19:02.8333333,32,1,S,82,brytlyt
2019-03-07 23:19:02.9433333,32,2,S,81,brytlyt
2019-03-07 23:19:03.1000000,32,3,S,125,brytlyt
2019-03-07 23:19:03.3966667,32,1,M,266,brytlyt
2019-03-07 23:19:03.6933333,32,2,M,262,brytlyt
2019-03-07 23:19:04.0866667,32,3,M,340,brytlyt
2019-03-07 19:05:26.2900000,32,1,S,1039,snowflake
2019-03-07 19:05:27.3400000,32,2,S,975,snowflake
2019-03-07 19:05:28.0600000,32,3,S,678,snowflake
2019-03-07 19:05:29.0600000,32,1,M,955,snowflake
2019-03-07 19:05:30.9366667,32,2,M,1844,snowflake
2019-03-07 19:05:32.3466667,32,3,M,1374,snowflake
2019-03-07 19:05:33.3133333,32,1,L,922,snowflake
2019-03-07 19:05:35.8000000,32,2,L,2451,snowflake
2019-03-07 19:05:41.7066667,32,3,L,5869,snowflake
2019-03-07 19:05:42.4866667,32,1,S,745,snowflake
2019-03-07 19:05:43.5366667,32,2,S,1018,snowflake
2019-03-07 19:05:44.3033333,32,3,S,716,snowflake
2019-03-07 19:05:45.2733333,32,1,M,933,snowflake
2019-03-07 19:05:47.0700000,32,2,M,1767,snowflake
2019-03-07 19:05:48.1333333,32,3,M,1038,snowflake
2019-03-07 19:05:49.1500000,32,1,L,976,snowflake
2019-03-07 19:05:51.4966667,32,2,L,2314,snowflake
2019-03-07 19:05:56.1733333,32,3,L,4647,snowflake
2019-03-07 19:05:56.9400000,32,1,S,732,snowflake
2019-03-07 19:05:57.9400000,32,2,S,963,snowflake
2019-03-07 19:05:58.5833333,32,3,S,599,snowflake
2019-03-07 19:05:59.6166667,32,1,M,998,snowflake
2019-03-07 19:06:01.3533333,32,2,M,1703,snowflake
2019-03-07 19:06:02.7433333,32,3,M,1337,snowflake
2019-03-07 19:06:03.7600000,32,1,L,988,snowflake
2019-03-07 19:06:06.1400000,32,2,L,2340,snowflake
2019-03-07 19:06:13.9266667,32,3,L,7753,snowflake
2019-03-07 20:31:33.0966667,16,1,S,2222,sql_azuredw
2019-03-07 20:31:34.7400000,16,2,S,1625,sql_azuredw
2019-03-07 20:31:37.1733333,16,3,S,2399,sql_azuredw
2019-03-07 20:31:39.8633333,16,1,M,2656,sql_azuredw
2019-03-07 20:31:41.6933333,16,2,M,1797,sql_azuredw
2019-03-07 20:31:43.8500000,16,3,M,2125,sql_azuredw
2019-03-07 20:32:03.7466667,16,1,L,19849,sql_azuredw
2019-03-07 20:32:13.4933333,16,2,L,9701,sql_azuredw
2019-03-07 20:32:26.5866667,16,3,L,13071,sql_azuredw
2019-03-07 20:32:28.2300000,16,1,S,1609,sql_azuredw
2019-03-07 20:32:29.9500000,16,2,S,1686,sql_azuredw
2019-03-07 20:32:31.8600000,16,3,S,1882,sql_azuredw
2019-03-07 20:32:33.5800000,16,1,M,1698,sql_azuredw
2019-03-07 20:32:35.6133333,16,2,M,1997,sql_azuredw
2019-03-07 20:32:37.2700000,16,3,M,1634,sql_azuredw
2019-03-07 20:32:43.9800000,16,1,L,6646,sql_azuredw
2019-03-07 20:32:51.2233333,16,2,L,7216,sql_azuredw
2019-03-07 20:33:00.3600000,16,3,L,9104,sql_azuredw
2019-03-07 20:33:01.8300000,16,1,S,1438,sql_azuredw
2019-03-07 20:33:03.3133333,16,2,S,1451,sql_azuredw
2019-03-07 20:33:04.9400000,16,3,S,1594,sql_azuredw
2019-03-07 20:33:06.5366667,16,1,M,1564,sql_azuredw
2019-03-07 20:33:08.2266667,16,2,M,1658,sql_azuredw
2019-03-07 20:33:09.9800000,16,3,M,1728,sql_azuredw
2019-03-07 20:33:16.6733333,16,1,L,6654,sql_azuredw
2019-03-07 20:33:24.0566667,16,2,L,7356,sql_azuredw
2019-03-07 20:33:32.5966667,16,3,L,8500,sql_azuredw
2019-03-07 22:33:01.7433333,8,2,S,560,sql_server
2019-03-07 23:19:00.0833333,32,1,S,551,brytlyt
2019-03-07 23:19:00.2700000,32,2,S,140,brytlyt
2019-03-07 23:19:04.1933333,32,1,S,81,brytlyt
2019-03-07 23:19:04.3500000,32,2,S,91,brytlyt
2019-03-07 23:19:04.5066667,32,3,S,127,brytlyt
2019-03-07 23:19:04.8366667,32,1,M,268,brytlyt
2019-03-07 23:19:05.1166667,32,2,M,264,brytlyt
2019-03-07 23:19:05.5233333,32,3,M,339,brytlyt
2019-03-07 17:30:49.0966667,4,1,S,1512,snowflake
2019-03-07 17:30:50.3933333,4,2,S,1253,snowflake
2019-03-07 17:30:52.8966667,4,3,S,2469,snowflake
2019-03-07 17:30:59.9500000,4,1,M,7029,snowflake
2019-03-07 17:31:06.3800000,4,2,M,6394,snowflake
2019-03-07 17:31:14.5900000,4,3,M,8176,snowflake
2019-03-07 17:31:17.1266667,4,1,L,2515,snowflake
2019-03-07 17:31:27.8100000,4,2,L,10642,snowflake
2019-03-07 17:32:44.5500000,4,3,L,76713,snowflake
2019-03-07 17:32:45.5500000,4,1,S,970,snowflake
2019-03-07 17:32:46.9433333,4,2,S,1363,snowflake
2019-03-07 17:32:49.0400000,4,3,S,2047,snowflake
2019-03-07 17:32:51.1966667,4,1,M,2131,snowflake
2019-03-07 17:32:57.2033333,4,2,M,5972,snowflake
2019-03-07 17:33:01.3166667,4,3,M,4070,snowflake
2019-03-07 17:33:03.7266667,4,1,L,2391,snowflake
2019-03-07 17:33:14.5033333,4,2,L,10726,snowflake
2019-03-07 17:33:47.1300000,4,3,L,32603,snowflake
2019-03-07 17:33:47.9600000,4,1,S,803,snowflake
2019-03-07 17:33:49.3033333,4,2,S,1305,snowflake
2019-03-07 17:33:50.1000000,4,3,S,757,snowflake
2019-03-07 17:33:52.1200000,4,1,M,1997,snowflake
2019-03-07 17:33:58.1233333,4,2,M,5971,snowflake
2019-03-07 17:34:01.7700000,4,3,M,3610,snowflake
2019-03-07 17:34:04.1466667,4,1,L,2353,snowflake
2019-03-07 17:34:15.1600000,4,2,L,10971,snowflake
2019-03-07 17:34:47.6700000,4,3,L,32483,snowflake
2019-03-07 18:57:55.2766667,16,1,S,1833,snowflake
2019-03-07 18:57:56.7766667,16,2,S,1477,snowflake
2019-03-07 18:57:57.9666667,16,3,S,1163,snowflake
2019-03-07 18:58:00.7666667,16,1,M,2758,snowflake
2019-03-07 18:58:03.6766667,16,2,M,2889,snowflake
2019-03-07 18:58:06.3966667,16,3,M,2681,snowflake
2019-03-07 18:58:10.0866667,16,1,L,3662,snowflake
2019-03-07 18:58:13.8100000,16,2,L,3688,snowflake
2019-03-07 18:58:28.8900000,16,3,L,15048,snowflake
2019-03-07 18:58:29.5600000,16,1,S,643,snowflake
2019-03-07 18:58:30.8433333,16,2,S,1248,snowflake
2019-03-07 18:58:31.6100000,16,3,S,738,snowflake
2019-03-07 18:58:32.6266667,16,1,M,995,snowflake
2019-03-07 18:58:34.9100000,16,2,M,2249,snowflake
2019-03-07 18:58:36.3966667,16,3,M,1454,snowflake
2019-03-07 18:58:37.8366667,16,1,L,1415,snowflake
2019-03-07 18:58:41.4500000,16,2,L,3578,snowflake
2019-03-07 18:58:50.0366667,16,3,L,8560,snowflake
2019-03-07 18:58:50.7566667,16,1,S,687,snowflake
2019-03-07 18:58:51.7900000,16,2,S,1004,snowflake
2019-03-07 18:58:52.7433333,16,3,S,914,snowflake
2019-03-07 18:58:53.7433333,16,1,M,975,snowflake
2019-03-07 18:58:56.0600000,16,2,M,2288,snowflake
2019-03-07 18:58:57.4800000,16,3,M,1390,snowflake
2019-03-07 18:58:58.9066667,16,1,L,1386,snowflake
2019-03-07 18:59:02.3333333,16,2,L,3401,snowflake
2019-03-07 18:59:11.4200000,16,3,L,9062,snowflake
2019-03-07 21:55:21.6733333,4,1,S,1911,sql_server
2019-03-07 21:55:22.7033333,4,2,S,992,sql_server
2019-03-07 21:55:23.8466667,4,3,S,1108,sql_server
2019-03-07 21:55:33.5800000,4,1,M,9709,sql_server
2019-03-07 21:55:45.2233333,4,2,M,11613,sql_server
2019-03-07 21:55:58.1566667,4,3,M,12904,sql_server
2019-03-07 21:57:38.9666667,4,1,L,100782,sql_server
2019-03-07 21:59:33.0700000,4,2,L,114070,sql_server
2019-03-07 22:01:46.0533333,4,3,L,132948,sql_server
2019-03-07 22:01:47.8666667,4,1,S,1786,sql_server
2019-03-07 22:01:48.8966667,4,2,S,988,sql_server
2019-03-07 22:01:50.0366667,4,3,S,1110,sql_server
2019-03-07 22:01:59.9433333,4,1,M,9883,sql_server
2019-03-07 22:02:11.4800000,4,2,M,11500,sql_server
2019-03-07 22:02:24.3533333,4,3,M,12827,sql_server
2019-03-07 22:04:04.4066667,4,1,L,100037,sql_server
2019-03-07 22:05:58.2800000,4,2,L,113808,sql_server
2019-03-07 22:08:11.2600000,4,3,L,132948,sql_server
2019-03-07 22:08:13.0600000,4,1,S,1770,sql_server
2019-03-07 22:08:14.0600000,4,2,S,968,sql_server
2019-03-07 22:08:15.2500000,4,3,S,1133,sql_server
2019-03-07 22:08:25.0900000,4,1,M,9814,sql_server
2019-03-07 22:08:36.6500000,4,2,M,11521,sql_server
2019-03-07 22:08:49.4833333,4,3,M,12799,sql_server
2019-03-07 22:10:30.2500000,4,1,L,100743,sql_server
2019-03-07 22:12:24.3866667,4,2,L,114109,sql_server
2019-03-07 22:14:37.0833333,4,3,L,132670,sql_server
2019-03-07 18:15:54.9333333,8,1,S,1926,snowflake
2019-03-07 18:15:56.1400000,8,2,S,1172,snowflake
2019-03-07 18:15:58.6600000,8,3,S,2495,snowflake
2019-03-07 18:16:03.0533333,8,1,M,4357,snowflake
2019-03-07 18:16:06.7000000,8,2,M,3628,snowflake
2019-03-07 18:16:13.0800000,8,3,M,6355,snowflake
2019-03-07 18:16:16.9900000,8,1,L,3878,snowflake
2019-03-07 18:16:23.9966667,8,2,L,6986,snowflake
2019-03-07 18:16:57.3400000,8,3,L,33307,snowflake
2019-03-07 18:16:58.1233333,8,1,S,754,snowflake
2019-03-07 18:16:59.2633333,8,2,S,1112,snowflake
2019-03-07 18:16:59.9200000,8,3,S,627,snowflake
2019-03-07 18:17:01.2966667,8,1,M,1339,snowflake
2019-03-07 18:17:04.6600000,8,2,M,3341,snowflake
2019-03-07 18:17:06.8833333,8,3,M,2179,snowflake
2019-03-07 18:17:08.8200000,8,1,L,1918,snowflake
2019-03-07 18:17:14.9700000,8,2,L,6119,snowflake
2019-03-07 18:17:32.4400000,8,3,L,17439,snowflake
2019-03-07 18:17:33.2066667,8,1,S,737,snowflake
2019-03-07 18:17:34.3166667,8,2,S,1070,snowflake
2019-03-07 18:17:34.9900000,8,3,S,630,snowflake
2019-03-07 18:17:36.4133333,8,1,M,1392,snowflake
2019-03-07 18:17:39.9333333,8,2,M,3492,snowflake
2019-03-07 18:17:42.1833333,8,3,M,2220,snowflake
2019-03-07 18:17:43.8133333,8,1,L,1593,snowflake
2019-03-07 18:17:50.1500000,8,2,L,6306,snowflake
2019-03-07 18:18:07.3066667,8,3,L,17127,snowflake
2019-03-07 20:23:58.2766667,4,1,S,546,brytlyt
2019-03-07 20:23:58.5433333,4,2,S,230,brytlyt
2019-03-07 20:23:58.8700000,4,3,S,305,brytlyt
2019-03-07 20:23:59.1033333,4,1,S,198,brytlyt
2019-03-07 20:23:59.3233333,4,2,S,190,brytlyt
2019-03-07 20:23:59.6200000,4,3,S,260,brytlyt
2019-03-07 20:23:59.8400000,4,1,S,186,brytlyt
2019-03-07 20:24:00.0433333,4,2,S,182,brytlyt
2019-03-07 20:24:00.3400000,4,3,S,262,brytlyt
2019-03-07 22:33:02.4466667,8,3,S,666,sql_server
2019-03-07 22:33:07.3500000,8,1,M,4875,sql_server
2019-03-07 22:33:13.1700000,8,2,M,5784,sql_server
